pedido_id,id_cliente,id_produto,data_pedido,id_vendedor,quantidade,valor_frete,total_pedido,municipio,estado,regiao
4873,1064,SKU-189,2025-01-30,15,4,8.56,4477.2,Uberlandia,MG,Sudeste
4874,1234,SKU-094,2026-05-23,3,4,33.04,8278.28,Rio de Janeiro,RJ,Sudeste
4875,150,SKU-029,2026-05-31,5,2,19.12,1557.8,Betim,MG,Sudeste
4876,650,SKU-093,2025-06-30,11,1,18.22,349.16,Recanto das Emas,DF,Centro-Oeste
4877,1004,SKU-092,2025-05-27,8,2,7.56,4819.72,Guara,DF,Centro-Oeste
4878,400,SKU-092,2025-04-20,15,4,17.17,9639.44,Campinas,SP,Sudeste
4879,443,SKU-014,2026-01-17,8,3,13.9,3725.28,Santos,SP,Sudeste
4880,301,SKU-016,2025-04-30,6,2,11.67,63.54,Olinda,PE,Nordeste
4881,1075,SKU-095,2025-04-05,7,1,34.49,360.95,Sao Jose dos Campos,SP,Sudeste
4882,1117,SKU-193,2025-12-24,13,4,30.83,9911.4,Erechim,RS,Sul
4883,1305,SKU-122,2025-08-31,12,3,30.73,1351.95,Caucaia,CE,Nordeste
4884,733,SKU-069,2026-01-10,15,1,30.97,1934.96,Porto Alegre,RS,Sul
4885,55,SKU-045,2025-03-21,3,2,10.76,3179.54,Passo Fundo,RS,Sul
4886,176,SKU-029,2025-04-06,12,2,22.87,1557.8,Manaus,AM,Norte
4887,1143,SKU-245,2025-03-30,8,1,9.63,2973.61,Contagem,MG,Sudeste
4888,3,SKU-010,2026-01-28,11,4,25.2,11221.92,Itacoatiara,AM,Norte
4889,197,SKU-222,2025-06-06,14,2,14.78,1749.84,Paulista,PE,Nordeste
4890,867,SKU-173,2025-10-13,10,4,16.28,5862.76,Campos dos Goytacazes,RJ,Sudeste
4891,18,SKU-095,2025-12-29,6,1,11.19,360.95,Itabuna,BA,Nordeste
4892,1498,SKU-237,2025-10-16,3,2,29.99,5987.44,Passo Fundo,RS,Sul
4893,1466,SKU-066,2026-03-24,3,4,18.56,10477.84,Olinda,PE,Nordeste
4894,265,SKU-179,2026-05-09,10,4,7.22,3000.84,Paranagua,PR,Sul
4895,1,SKU-207,2025-12-31,12,3,33.19,3571.98,Betim,MG,Sudeste
4896,870,SKU-178,2025-02-14,3,3,22.92,6705.87,Petrolina,PE,Nordeste
4897,215,SKU-155,2026-04-06,2,1,16.26,103.31,Passo Fundo,RS,Sul
4898,585,SKU-242,2026-02-12,14,1,25.84,2373.33,Santa Maria,RS,Sul
4899,856,SKU-131,2026-05-13,2,2,7.07,4891.04,Recife,PE,Nordeste
4900,195,SKU-217,2025-12-18,6,2,31.64,76.26,Recanto das Emas,DF,Centro-Oeste
4901,60,SKU-024,2025-04-09,1,3,13.4,5567.91,Betim,MG,Sudeste
4902,18,SKU-006,2025-09-25,13,2,30.22,2089.4,Itapipoca,CE,Nordeste
4903,9,SKU-135,2026-03-02,6,1,20.94,1931.2,Manacapuru,AM,Norte
4904,431,SKU-192,2026-01-14,5,3,34.58,91.89,Novo Hamburgo,RS,Sul
4905,167,SKU-163,2026-04-05,10,3,27.97,2788.92,Itapipoca,CE,Nordeste
4906,904,SKU-183,2026-05-10,11,3,8.99,8357.01,Maringa,PR,Sul
4907,520,SKU-015,2025-11-07,6,2,16.54,3884.78,Ipatinga,MG,Sudeste
4908,258,SKU-066,2026-05-22,14,3,6.85,7858.38,Caninde,CE,Nordeste
4909,629,SKU-111,2026-05-08,13,2,27.89,4741.14,Porto Alegre,RS,Sul
4910,407,SKU-086,2025-01-06,5,4,33.9,11602.2,Presidente Figueiredo,AM,Norte
4911,222,SKU-028,2025-08-16,2,2,29.1,2317.0,Igarassu,PE,Nordeste
4912,639,SKU-165,2025-06-08,15,4,15.09,6619.04,Passo Fundo,RS,Sul
4913,22,SKU-225,2025-01-09,14,2,26.85,5121.86,Gama,DF,Centro-Oeste
4914,576,SKU-099,2025-07-15,6,3,7.21,4916.64,Maues,AM,Norte
4915,321,SKU-094,2025-07-28,2,2,6.25,4139.14,Novo Hamburgo,RS,Sul
4916,84,SKU-162,2025-01-21,13,1,13.66,1862.12,Petrolina,PE,Nordeste
4917,1400,SKU-160,2026-05-09,11,2,26.3,5601.7,Londrina,PR,Sul
4918,8,SKU-110,2026-05-20,10,3,20.92,1377.63,Sao Bernardo do Campo,SP,Sudeste
4919,924,SKU-057,2025-06-07,2,3,6.19,6006.57,Angra dos Reis,RJ,Sudeste
4920,1048,SKU-227,2025-02-04,10,2,33.49,2728.54,Fortaleza,CE,Nordeste
4921,332,SKU-136,2025-09-28,9,4,30.01,126.8,Brasilia,DF,Centro-Oeste
4922,339,SKU-205,2025-08-28,13,4,11.48,1576.72,Campos dos Goytacazes,RJ,Sudeste
4923,503,SKU-037,2026-04-04,7,3,23.29,7695.18,Sobral,CE,Nordeste
4924,1292,SKU-022,2025-02-14,8,1,34.08,1226.91,Guara,DF,Centro-Oeste
4925,140,SKU-001,2026-04-19,6,1,6.89,1223.28,Pelotas,RS,Sul
4926,608,SKU-177,2026-02-12,1,4,27.31,11121.48,Cabo Frio,RJ,Sudeste
4927,228,SKU-001,2025-12-13,8,2,29.32,2446.56,Sao Paulo,SP,Sudeste
4928,10,SKU-006,2025-04-13,12,1,32.58,1044.7,Juiz de Fora,MG,Sudeste
4929,27,SKU-180,2026-02-10,6,2,31.22,1924.9,Brasilia,DF,Centro-Oeste
4930,19,SKU-191,2025-02-06,15,1,32.68,326.91,Cabo Frio,RJ,Sudeste
4931,11,SKU-097,2025-07-20,13,3,26.79,3240.15,Rio de Janeiro,RJ,Sudeste
4932,233,SKU-119,2026-03-23,5,4,30.29,551.16,Campinas,SP,Sudeste
4933,579,SKU-021,2025-03-25,3,4,11.88,5496.88,Pocos de Caldas,MG,Sudeste
4934,841,SKU-093,2025-04-25,15,4,12.72,1396.64,Uberaba,MG,Sudeste
4935,176,SKU-162,2026-01-31,2,1,17.98,1862.12,Uberlandia,MG,Sudeste
4936,1216,SKU-125,2025-01-21,13,2,29.38,3314.76,Cascavel,PR,Sul
4937,1004,SKU-100,2025-11-20,15,3,6.08,6687.45,Betim,MG,Sudeste
4938,830,SKU-231,2025-03-27,1,2,32.48,3988.06,Colombo,PR,Sul
4939,178,SKU-120,2025-12-20,3,3,5.06,6390.3,Betim,MG,Sudeste
4940,1409,SKU-167,2025-05-22,4,4,11.46,5854.04,Vitoria da Conquista,BA,Nordeste
4941,26,SKU-119,2025-11-25,14,3,20.1,413.37,Caucaia,CE,Nordeste
4942,719,SKU-050,2025-06-07,12,1,9.64,1989.79,Jaboatao dos Guararapes,PE,Nordeste
4943,73,SKU-206,2025-05-14,8,1,12.05,653.02,Tefe,AM,Norte
4944,285,SKU-188,2026-04-19,9,3,14.22,108.6,Juiz de Fora,MG,Sudeste
4945,845,SKU-142,2025-01-12,1,4,32.36,3665.48,Brasilia,DF,Centro-Oeste
4946,1277,SKU-231,2025-11-03,7,4,11.91,7976.12,Aguas Claras,DF,Centro-Oeste
4947,244,SKU-115,2026-03-24,13,2,22.03,3455.64,Santos,SP,Sudeste
4948,766,SKU-218,2026-03-21,15,3,30.33,1406.94,Ceilandia,DF,Centro-Oeste
4949,1444,SKU-011,2025-09-21,14,4,8.69,8551.88,Petrolina,PE,Nordeste
4950,1494,SKU-084,2025-09-21,15,3,24.14,4405.5,Cascavel,PR,Sul
4951,262,SKU-120,2026-04-18,6,1,12.35,2130.1,Caucaia,CE,Nordeste
4952,68,SKU-043,2026-04-22,15,2,24.07,844.08,Pocos de Caldas,MG,Sudeste
4953,1089,SKU-198,2025-08-09,13,2,33.12,2867.6,Ipatinga,MG,Sudeste
4954,227,SKU-246,2025-11-25,3,3,27.69,7694.73,Coari,AM,Norte
4955,389,SKU-079,2025-10-24,11,4,25.66,9266.52,Ilheus,BA,Nordeste
4956,9,SKU-229,2025-01-31,4,1,9.66,1520.2,Duque de Caxias,RJ,Sudeste
4957,236,SKU-084,2025-10-28,9,3,31.97,4405.5,Bento Goncalves,RS,Sul
4958,53,SKU-056,2025-05-20,4,2,14.17,5529.14,Itabuna,BA,Nordeste
4959,196,SKU-107,2025-06-15,12,2,28.23,3275.12,Presidente Figueiredo,AM,Norte
4960,889,SKU-209,2026-01-09,15,4,25.13,7940.96,Sao Jose dos Pinhais,PR,Sul
4961,617,SKU-171,2025-01-06,1,2,30.24,4009.76,Sobradinho,DF,Centro-Oeste
4962,25,SKU-060,2026-04-23,15,4,7.2,6219.0,Ceilandia,DF,Centro-Oeste
4963,214,SKU-117,2026-05-09,2,1,7.98,1064.24,Londrina,PR,Sul
4964,1289,SKU-092,2025-04-21,6,4,30.13,9639.44,Caxias do Sul,RS,Sul
4965,100,SKU-070,2025-06-14,15,1,8.39,1961.0,Maues,AM,Norte
4966,794,SKU-104,2025-12-12,4,1,22.31,2586.86,Campos dos Goytacazes,RJ,Sudeste
4967,1216,SKU-115,2026-01-09,13,1,16.07,1727.82,Itapipoca,CE,Nordeste
4968,936,SKU-036,2025-05-04,14,3,6.93,1138.44,Sobradinho,DF,Centro-Oeste
4969,18,SKU-008,2025-09-29,8,3,11.63,6266.55,Santos,SP,Sudeste
4970,372,SKU-036,2025-01-15,3,4,15.08,1517.92,Planaltina,DF,Centro-Oeste
4971,313,SKU-106,2025-07-13,7,1,30.03,476.65,Itacoatiara,AM,Norte
4972,1126,SKU-240,2025-06-18,12,4,29.3,1466.84,Caruaru,PE,Nordeste
4973,630,SKU-023,2025-11-13,6,2,7.37,2287.0,Guarulhos,SP,Sudeste
4974,89,SKU-153,2026-05-31,5,4,34.78,4307.48,Londrina,PR,Sul
4975,1093,SKU-247,2025-07-10,10,4,26.64,6207.56,Maringa,PR,Sul
4976,83,SKU-204,2026-01-21,4,3,26.92,2940.75,Duque de Caxias,RJ,Sudeste
4977,399,SKU-052,2026-06-03,12,1,17.39,1692.21,Maringa,PR,Sul
4978,452,SKU-153,2025-11-17,5,3,31.16,3230.61,Camacari,BA,Nordeste
4979,660,SKU-067,2025-09-10,13,3,19.66,6978.3,Vitoria da Conquista,BA,Nordeste
4980,402,SKU-151,2026-05-11,8,2,24.55,5240.36,Lauro de Freitas,BA,Nordeste
4981,1254,SKU-143,2025-07-02,6,2,32.77,1839.14,Foz do Iguacu,PR,Sul
4982,731,SKU-007,2025-10-14,5,2,8.66,4804.48,Campinas,SP,Sudeste
4983,620,SKU-157,2026-02-14,9,1,8.29,1876.66,Quixada,CE,Nordeste
4984,168,SKU-072,2026-01-16,8,2,21.98,2957.46,Sorocaba,SP,Sudeste
4985,754,SKU-140,2026-01-25,3,4,33.01,3107.0,Serra Talhada,PE,Nordeste
4986,1090,SKU-056,2025-08-31,12,3,29.04,8293.71,Sao Paulo,SP,Sudeste
4987,689,SKU-230,2025-05-11,6,3,27.15,5438.19,Erechim,RS,Sul
4988,1118,SKU-047,2026-01-14,11,4,25.8,894.28,Quixada,CE,Nordeste
4989,847,SKU-028,2025-06-29,12,3,9.74,3475.5,Camacari,BA,Nordeste
4990,1067,SKU-207,2025-02-02,2,1,11.63,1190.66,Niteroi,RJ,Sudeste
4991,311,SKU-032,2026-05-18,4,2,25.01,3705.48,Camacari,BA,Nordeste
4992,268,SKU-229,2025-10-29,7,2,8.73,3040.4,Volta Redonda,RJ,Sudeste
4993,517,SKU-080,2025-08-14,8,4,31.58,6568.16,Caucaia,CE,Nordeste
4994,1306,SKU-060,2025-11-28,2,2,15.46,3109.5,Presidente Figueiredo,AM,Norte
4995,1255,SKU-234,2025-12-25,7,3,21.16,274.35,Montes Claros,MG,Sudeste
4996,46,SKU-233,2026-05-11,11,2,23.33,4129.4,Ponta Grossa,PR,Sul
4997,920,SKU-220,2025-05-08,11,4,7.47,9264.16,Belo Horizonte,MG,Sudeste
4998,553,SKU-037,2026-03-07,8,4,21.75,10260.24,Ipatinga,MG,Sudeste
4999,177,SKU-081,2025-08-16,12,4,24.72,6298.92,Belo Horizonte,MG,Sudeste
5000,536,SKU-221,2025-12-29,10,1,29.81,1785.2,Serra Talhada,PE,Nordeste
5001,22,SKU-239,2025-05-12,6,3,33.97,677.91,Gravata,PE,Nordeste
5002,494,SKU-071,2025-10-26,4,1,17.61,1619.81,Samambaia,DF,Centro-Oeste
5003,20,SKU-232,2025-03-27,5,1,14.6,1695.44,Tabatinga,AM,Norte
5004,1397,SKU-044,2026-02-01,12,2,7.98,3007.1,Sao Bernardo do Campo,SP,Sudeste
5005,733,SKU-201,2025-01-11,3,2,27.51,2800.04,Caruaru,PE,Nordeste
5006,90,SKU-095,2025-05-06,11,3,31.01,1082.85,Uberaba,MG,Sudeste
5007,17,SKU-210,2025-12-29,12,4,7.8,1698.88,Guarulhos,SP,Sudeste
5008,998,SKU-205,2026-03-25,5,1,24.44,394.18,Colombo,PR,Sul
5009,709,SKU-245,2025-10-05,1,3,32.71,8920.83,Porto Alegre,RS,Sul
5010,338,SKU-075,2025-12-12,2,4,27.14,10512.04,Sobral,CE,Nordeste
5011,644,SKU-076,2026-03-07,2,3,31.03,8173.32,Manacapuru,AM,Norte
5012,256,SKU-052,2025-06-29,4,3,11.65,5076.63,Novo Hamburgo,RS,Sul
5013,5,SKU-117,2025-12-28,14,4,25.63,4256.96,Garanhuns,PE,Nordeste
5014,8,SKU-015,2025-07-11,7,3,5.7,5827.17,Garanhuns,PE,Nordeste
5015,6,SKU-099,2026-01-01,7,1,20.47,1638.88,Vitoria da Conquista,BA,Nordeste
5016,15,SKU-013,2026-03-07,7,4,16.17,7923.88,Pelotas,RS,Sul
5017,884,SKU-066,2026-05-24,3,3,30.97,7858.38,Londrina,PR,Sul
5018,691,SKU-004,2025-09-24,9,2,22.06,5552.84,Coari,AM,Norte
5019,1076,SKU-082,2026-02-02,11,1,5.21,763.67,Cabo Frio,RJ,Sudeste
5020,719,SKU-002,2026-05-15,15,1,16.62,2448.26,Bento Goncalves,RS,Sul
5021,470,SKU-152,2025-08-09,9,2,19.3,3104.62,Ceilandia,DF,Centro-Oeste
5022,540,SKU-207,2025-08-14,15,1,33.61,1190.66,Maues,AM,Norte
5023,561,SKU-025,2026-02-28,8,3,5.08,2937.93,Parintins,AM,Norte
5024,826,SKU-117,2026-03-08,7,1,8.08,1064.24,Osasco,SP,Sudeste
5025,774,SKU-176,2025-11-24,10,2,8.78,4713.86,Betim,MG,Sudeste
5026,929,SKU-086,2025-05-12,14,2,10.04,5801.1,Campos dos Goytacazes,RJ,Sudeste
5027,300,SKU-204,2025-03-24,4,4,33.44,3921.0,Caxias do Sul,RS,Sul
5028,15,SKU-158,2026-04-17,6,3,22.08,6848.16,Nova Iguacu,RJ,Sudeste
5029,36,SKU-249,2026-05-16,10,4,29.0,2813.8,Juazeiro,BA,Nordeste
5030,102,SKU-126,2026-03-10,6,3,6.88,243.09,Itacoatiara,AM,Norte
5031,301,SKU-225,2026-03-11,2,3,8.31,7682.79,Erechim,RS,Sul
5032,326,SKU-121,2025-04-08,3,3,12.55,796.17,Novo Hamburgo,RS,Sul
5033,444,SKU-223,2025-07-19,4,3,8.64,7481.31,Salvador,BA,Nordeste
5034,70,SKU-103,2025-01-13,14,4,14.33,1395.76,Aguas Claras,DF,Centro-Oeste
5035,618,SKU-130,2026-03-28,12,3,18.38,167.94,Guarapuava,PR,Sul
5036,162,SKU-182,2025-09-17,10,2,8.45,5629.3,Maracanau,CE,Nordeste
5037,1444,SKU-169,2025-07-01,9,1,27.74,2191.93,Juazeiro,BA,Nordeste
5038,457,SKU-126,2026-04-28,4,3,29.64,243.09,Salvador,BA,Nordeste
5039,899,SKU-088,2025-03-09,1,2,14.31,5612.42,Paulista,PE,Nordeste
5040,461,SKU-170,2026-03-02,15,3,25.8,5066.85,Recanto das Emas,DF,Centro-Oeste
5041,290,SKU-191,2025-08-13,15,4,28.68,1307.64,Paranagua,PR,Sul
5042,377,SKU-059,2025-11-12,14,1,9.96,2011.23,Bento Goncalves,RS,Sul
5043,739,SKU-231,2025-09-12,7,3,30.92,5982.09,Rio de Janeiro,RJ,Sudeste
5044,217,SKU-118,2025-05-19,7,4,17.65,1998.2,Paulista,PE,Nordeste
5045,887,SKU-244,2025-02-13,15,4,29.54,2048.04,Sao Jose dos Campos,SP,Sudeste
5046,566,SKU-055,2026-01-20,5,4,30.65,6422.56,Quixada,CE,Nordeste
5047,158,SKU-025,2025-02-04,12,3,11.09,2937.93,Caucaia,CE,Nordeste
5048,904,SKU-029,2025-07-10,1,1,32.06,778.9,Santa Maria,RS,Sul
5049,594,SKU-063,2025-12-10,4,2,19.32,5231.78,Angra dos Reis,RJ,Sudeste
5050,721,SKU-236,2025-05-19,7,1,11.33,636.16,Sao Bernardo do Campo,SP,Sudeste
5051,247,SKU-231,2026-03-23,8,3,7.89,5982.09,Coari,AM,Norte
5052,403,SKU-131,2026-05-26,6,4,20.78,9782.08,Coari,AM,Norte
5053,1100,SKU-161,2026-05-19,2,3,18.96,6527.85,Guara,DF,Centro-Oeste
5054,20,SKU-224,2025-03-30,7,4,32.52,10037.44,Planaltina,DF,Centro-Oeste
5055,11,SKU-223,2025-02-25,11,4,22.67,9975.08,Contagem,MG,Sudeste
5056,785,SKU-206,2025-12-29,13,1,5.62,653.02,Pelotas,RS,Sul
5057,379,SKU-133,2026-02-12,11,4,20.61,10356.84,Gravata,PE,Nordeste
5058,1449,SKU-147,2025-11-05,7,2,5.53,5427.76,Pelotas,RS,Sul
5059,1327,SKU-085,2025-03-03,5,2,34.88,2087.92,Vitoria da Conquista,BA,Nordeste
5060,18,SKU-070,2025-06-22,14,1,27.03,1961.0,Paulista,PE,Nordeste
5061,19,SKU-207,2025-08-17,10,2,15.12,2381.32,Planaltina,DF,Centro-Oeste
5062,223,SKU-112,2025-02-24,14,2,26.36,1688.4,Aguas Claras,DF,Centro-Oeste
5063,725,SKU-008,2025-10-04,1,2,27.66,4177.7,Guara,DF,Centro-Oeste
5064,148,SKU-082,2025-07-30,3,4,21.28,3054.68,Jaboatao dos Guararapes,PE,Nordeste
5065,736,SKU-146,2026-04-05,11,4,19.73,9549.88,Uberlandia,MG,Sudeste
5066,1329,SKU-051,2025-12-10,5,3,23.93,685.35,Jaboatao dos Guararapes,PE,Nordeste
5067,792,SKU-218,2025-05-04,11,3,27.23,1406.94,Manacapuru,AM,Norte
5068,1166,SKU-143,2026-01-07,14,2,34.4,1839.14,Petropolis,RJ,Sudeste
5069,1456,SKU-013,2025-02-02,1,3,22.31,5942.91,Ribeirao Preto,SP,Sudeste
5070,1420,SKU-008,2025-06-29,4,3,8.12,6266.55,Fortaleza,CE,Nordeste
5071,259,SKU-065,2025-07-07,2,2,28.95,5450.6,Canoas,RS,Sul
5072,72,SKU-210,2025-06-02,13,3,6.88,1274.16,Caucaia,CE,Nordeste
5073,408,SKU-231,2026-05-09,13,4,9.87,7976.12,Angra dos Reis,RJ,Sudeste
5074,1174,SKU-156,2025-10-29,2,2,33.85,2723.26,Taguatinga,DF,Centro-Oeste
5075,4,SKU-027,2026-05-22,13,2,19.87,4150.24,Colombo,PR,Sul
5076,34,SKU-182,2025-12-15,12,1,32.09,2814.65,Salvador,BA,Nordeste
5077,1310,SKU-176,2026-03-08,11,2,7.41,4713.86,Betim,MG,Sudeste
5078,9,SKU-222,2025-10-09,12,4,29.49,3499.68,Aguas Claras,DF,Centro-Oeste
5079,635,SKU-163,2025-11-23,8,1,23.31,929.64,Olinda,PE,Nordeste
5080,18,SKU-090,2026-05-11,15,1,34.67,2945.64,Camacari,BA,Nordeste
5081,725,SKU-200,2026-06-04,9,4,9.89,11817.04,Passo Fundo,RS,Sul
5082,221,SKU-193,2026-04-05,3,4,7.9,9911.4,Caucaia,CE,Nordeste
5083,10,SKU-152,2025-07-19,11,1,19.78,1552.31,Fortaleza,CE,Nordeste
5084,1123,SKU-126,2025-01-12,14,1,8.81,81.03,Itapipoca,CE,Nordeste
5085,284,SKU-042,2025-10-11,14,3,15.11,6333.96,Caninde,CE,Nordeste
5086,138,SKU-051,2025-01-01,9,1,11.58,228.45,Maues,AM,Norte
5087,622,SKU-011,2026-03-07,5,3,17.71,6413.91,Lauro de Freitas,BA,Nordeste
5088,828,SKU-023,2026-03-01,12,3,23.03,3430.5,Maues,AM,Norte
5089,122,SKU-182,2025-07-18,3,2,5.23,5629.3,Taguatinga,DF,Centro-Oeste
5090,228,SKU-220,2026-02-17,6,4,5.77,9264.16,Passo Fundo,RS,Sul
5091,221,SKU-189,2026-05-18,8,3,28.58,3357.9,Foz do Iguacu,PR,Sul
5092,758,SKU-230,2026-01-31,5,3,11.43,5438.19,Taguatinga,DF,Centro-Oeste
5093,849,SKU-108,2025-10-22,4,2,5.54,4750.16,Parintins,AM,Norte
5094,32,SKU-045,2025-12-21,3,4,16.12,6359.08,Londrina,PR,Sul
5095,48,SKU-101,2025-11-10,10,2,25.77,628.36,Salvador,BA,Nordeste
5096,130,SKU-232,2025-11-19,2,3,34.03,5086.32,Maracanau,CE,Nordeste
5097,135,SKU-146,2025-06-04,8,4,17.66,9549.88,Betim,MG,Sudeste
5098,302,SKU-001,2025-07-26,8,2,29.16,2446.56,Manaus,AM,Norte
5099,1390,SKU-016,2025-02-20,11,2,12.65,63.54,Autazes,AM,Norte
5100,872,SKU-070,2025-04-26,10,4,24.66,7844.0,Erechim,RS,Sul
5101,1061,SKU-157,2026-05-05,13,2,24.74,3753.32,Erechim,RS,Sul
5102,71,SKU-130,2025-07-20,9,2,20.81,111.96,Gravata,PE,Nordeste
5103,76,SKU-185,2026-02-13,4,2,15.36,1005.6,Angra dos Reis,RJ,Sudeste
5104,480,SKU-185,2026-03-21,3,1,32.33,502.8,Paulista,PE,Nordeste
5105,839,SKU-064,2025-12-07,4,1,19.73,2187.69,Recanto das Emas,DF,Centro-Oeste
5106,360,SKU-250,2026-05-18,2,2,26.98,4638.78,Vitoria da Conquista,BA,Nordeste
5107,518,SKU-134,2025-01-26,7,4,33.26,3039.96,Sao Jose dos Pinhais,PR,Sul
5108,4,SKU-051,2025-08-02,1,3,10.3,685.35,Gama,DF,Centro-Oeste
5109,454,SKU-119,2025-06-07,9,2,17.25,275.58,Olinda,PE,Nordeste
5110,17,SKU-015,2026-04-06,14,4,18.21,7769.56,Caninde,CE,Nordeste
5111,270,SKU-114,2025-08-23,1,4,7.26,8407.28,Teresopolis,RJ,Sudeste
5112,206,SKU-148,2026-03-25,15,3,32.22,4234.98,Presidente Figueiredo,AM,Norte
5113,499,SKU-056,2025-02-03,1,3,11.47,8293.71,Sobral,CE,Nordeste
5114,683,SKU-041,2025-09-20,4,2,16.64,4117.22,Sao Jose dos Campos,SP,Sudeste
5115,42,SKU-143,2026-04-29,9,4,10.63,3678.28,Feira de Santana,BA,Nordeste
5116,446,SKU-200,2025-04-24,3,4,27.63,11817.04,Nova Iguacu,RJ,Sudeste
5117,519,SKU-006,2026-02-14,5,2,33.33,2089.4,Juazeiro do Norte,CE,Nordeste
5118,342,SKU-218,2025-07-28,11,3,19.27,1406.94,Governador Valadares,MG,Sudeste
5119,746,SKU-083,2025-02-05,14,1,18.95,2665.2,Coari,AM,Norte
5120,87,SKU-166,2025-12-30,15,1,5.81,2973.35,Recanto das Emas,DF,Centro-Oeste
5121,406,SKU-112,2025-06-14,15,3,24.35,2532.6,Salvador,BA,Nordeste
5122,173,SKU-224,2025-10-01,6,1,14.31,2509.36,Maracanau,CE,Nordeste
5123,791,SKU-125,2026-01-19,4,3,11.77,4972.14,Foz do Iguacu,PR,Sul
5124,1475,SKU-216,2025-10-28,8,4,8.01,4405.44,Guarulhos,SP,Sudeste
5125,793,SKU-147,2026-04-01,12,4,9.27,10855.52,Juiz de Fora,MG,Sudeste
5126,291,SKU-223,2026-01-23,4,1,27.69,2493.77,Itabuna,BA,Nordeste
5127,1356,SKU-003,2025-06-01,12,4,5.33,11541.28,Crato,CE,Nordeste
5128,9,SKU-217,2026-05-03,13,4,29.15,152.52,Guara,DF,Centro-Oeste
5129,1202,SKU-112,2025-09-07,6,1,31.91,844.2,Duque de Caxias,RJ,Sudeste
5130,97,SKU-142,2026-01-22,15,1,8.51,916.37,Gravata,PE,Nordeste
5131,1149,SKU-040,2025-02-08,1,4,15.26,4595.44,Sao Paulo,SP,Sudeste
5132,257,SKU-220,2025-03-24,4,3,15.98,6948.12,Lauro de Freitas,BA,Nordeste
5133,1133,SKU-229,2025-06-10,6,2,31.0,3040.4,Foz do Iguacu,PR,Sul
5134,1340,SKU-087,2025-07-07,12,2,10.44,1182.24,Duque de Caxias,RJ,Sudeste
5135,1421,SKU-158,2025-11-13,13,3,28.0,6848.16,Erechim,RS,Sul
5136,908,SKU-148,2026-01-18,10,1,32.3,1411.66,Serra Talhada,PE,Nordeste
5137,69,SKU-241,2025-02-23,10,2,21.55,785.26,Porto Seguro,BA,Nordeste
5138,173,SKU-234,2025-02-12,6,4,5.4,365.8,Serra Talhada,PE,Nordeste
5139,765,SKU-004,2026-03-18,13,2,17.34,5552.84,Niteroi,RJ,Sudeste
5140,37,SKU-219,2026-05-12,2,3,6.23,3571.05,Parintins,AM,Norte
5141,323,SKU-049,2025-01-26,14,4,22.34,406.4,Samambaia,DF,Centro-Oeste
5142,436,SKU-018,2025-10-10,10,3,8.97,6824.19,Caninde,CE,Nordeste
5143,558,SKU-149,2026-02-11,13,2,20.16,5760.14,Porto Alegre,RS,Sul
5144,631,SKU-142,2025-10-21,6,1,15.82,916.37,Cabo Frio,RJ,Sudeste
5145,6,SKU-099,2025-02-23,3,2,27.32,3277.76,Ceilandia,DF,Centro-Oeste
5146,652,SKU-014,2025-09-26,7,3,27.33,3725.28,Presidente Figueiredo,AM,Norte
5147,172,SKU-157,2025-03-11,14,3,13.17,5629.98,Piracicaba,SP,Sudeste
5148,98,SKU-242,2026-03-15,10,3,34.7,7119.99,Caucaia,CE,Nordeste
5149,901,SKU-232,2026-05-27,9,1,25.62,1695.44,Ilheus,BA,Nordeste
5150,328,SKU-136,2026-04-29,4,1,15.09,31.7,Olinda,PE,Nordeste
5151,3,SKU-202,2025-02-18,11,3,16.77,5326.26,Piracicaba,SP,Sudeste
5152,1498,SKU-070,2026-02-05,14,1,15.82,1961.0,Petropolis,RJ,Sudeste
5153,1193,SKU-200,2025-08-15,14,3,6.58,8862.78,Paulista,PE,Nordeste
5154,226,SKU-215,2025-02-26,1,3,5.87,6512.19,Lauro de Freitas,BA,Nordeste
5155,1053,SKU-219,2026-01-05,8,3,25.89,3571.05,Paulista,PE,Nordeste
5156,448,SKU-148,2025-08-06,2,4,22.19,5646.64,Erechim,RS,Sul
5157,1293,SKU-079,2026-05-15,14,3,11.77,6949.89,Uberaba,MG,Sudeste
5158,542,SKU-181,2025-07-15,12,3,31.09,3940.62,Teresopolis,RJ,Sudeste
5159,1296,SKU-100,2025-01-19,15,1,5.81,2229.15,Iguatu,CE,Nordeste
5160,927,SKU-128,2025-03-14,2,3,10.62,1196.07,Pelotas,RS,Sul
5161,21,SKU-209,2025-02-20,4,2,18.11,3970.48,Olinda,PE,Nordeste
5162,367,SKU-050,2025-04-22,10,2,33.45,3979.58,Porto Alegre,RS,Sul
5163,1237,SKU-138,2025-09-07,4,1,34.9,1415.86,Vitoria da Conquista,BA,Nordeste
5164,376,SKU-236,2025-01-14,12,2,14.26,1272.32,Canoas,RS,Sul
5165,1173,SKU-132,2026-03-30,6,3,23.99,1292.4,Porto Seguro,BA,Nordeste
5166,258,SKU-231,2026-02-07,15,4,27.81,7976.12,Sorocaba,SP,Sudeste
5167,474,SKU-009,2025-02-20,15,3,32.22,4937.01,Gama,DF,Centro-Oeste
5168,1169,SKU-193,2025-08-09,15,1,14.83,2477.85,Salvador,BA,Nordeste
5169,18,SKU-081,2025-10-04,9,2,25.54,3149.46,Teixeira de Freitas,BA,Nordeste
